ad_id,user_id,device_type,browser,hour,clicked
1058,2067,desktop,safari,15,0
1021,2089,desktop,edge,1,0
1050,2003,desktop,edge,9,0
1047,2008,desktop,edge,17,0
1020,2029,mobile,edge,12,1
1021,2044,tablet,chrome,1,0
1099,2003,desktop,edge,12,0
1097,2068,mobile,firefox,23,0
1029,2022,desktop,edge,2,0
1024,2015,mobile,safari,14,0
1027,2021,desktop,safari,2,0
1064,2071,desktop,edge,22,0
1044,2047,desktop,edge,9,0
1067,2061,mobile,firefox,5,0
1006,2096,desktop,firefox,22,0
1048,2059,mobile,chrome,21,0
1008,2079,mobile,chrome,13,0
1035,2004,tablet,safari,8,0
1082,2079,mobile,edge,17,0
1000,2006,mobile,edge,7,0
1009,2050,mobile,firefox,5,0
1035,2064,mobile,firefox,14,1
1072,2008,mobile,chrome,13,0
1045,2081,tablet,chrome,14,0
1031,2044,desktop,safari,19,1
1031,2046,tablet,firefox,5,0
1005,2066,tablet,edge,21,0
1047,2023,desktop,firefox,11,0
1037,2091,mobile,firefox,9,0
1016,2009,desktop,firefox,18,0
1073,2072,mobile,chrome,7,0
1026,2076,desktop,edge,4,0
1053,2047,tablet,edge,9,0
1049,2034,mobile,chrome,10,1
1034,2053,tablet,chrome,19,0
1084,2086,mobile,edge,13,0
1024,2080,desktop,safari,13,1
1027,2070,desktop,firefox,1,0
1014,2015,desktop,edge,16,0
1003,2052,desktop,chrome,14,1
1092,2039,desktop,edge,22,0
1072,2099,tablet,firefox,2,0
1026,2019,tablet,edge,2,0
1025,2087,mobile,chrome,2,0
1018,2068,tablet,safari,2,0
1091,2044,mobile,chrome,17,0
1016,2005,mobile,safari,5,0
1042,2091,tablet,firefox,13,0
1040,2068,tablet,chrome,2,0
1041,2048,mobile,edge,0,0
1049,2038,tablet,chrome,9,1
1083,2001,tablet,chrome,12,0
1039,2038,tablet,firefox,8,0
1038,2020,desktop,safari,21,0
1022,2039,desktop,safari,21,0
1095,2081,mobile,edge,1,0
1051,2053,tablet,chrome,9,1
1046,2011,mobile,firefox,11,0
1062,2080,tablet,safari,18,0
1096,2036,desktop,edge,2,0
1068,2037,tablet,safari,18,0
1042,2014,tablet,edge,0,0
1047,2006,tablet,safari,14,0
1033,2077,desktop,edge,22,0
1039,2049,desktop,safari,12,1
1074,2064,desktop,safari,6,1
1060,2066,mobile,chrome,1,0
1049,2043,tablet,edge,21,0
1066,2030,desktop,edge,19,0
1061,2042,mobile,chrome,10,0
1057,2076,desktop,chrome,22,0
1032,2047,tablet,safari,15,0
1074,2081,mobile,safari,13,1
1015,2080,desktop,safari,22,0
1081,2080,desktop,chrome,14,0
1093,2060,mobile,safari,19,0
1047,2074,mobile,chrome,18,0
1009,2083,mobile,safari,6,0
1081,2009,mobile,chrome,8,0
1037,2028,mobile,edge,3,0
1018,2047,desktop,firefox,5,0
1035,2097,mobile,safari,22,0
1058,2080,mobile,safari,9,0
1062,2061,tablet,chrome,2,0
1076,2012,desktop,edge,20,0
1045,2043,tablet,edge,0,0
1002,2046,desktop,safari,5,0
1073,2063,desktop,chrome,4,0
1064,2090,desktop,chrome,22,0
1090,2052,mobile,firefox,14,0
1007,2089,tablet,edge,10,0
1050,2091,desktop,firefox,19,0
1080,2076,desktop,edge,12,0
1072,2075,desktop,safari,5,0
1005,2043,tablet,safari,4,0
1088,2027,desktop,chrome,1,0
1038,2001,tablet,chrome,16,0
1059,2056,tablet,chrome,23,0
1027,2056,mobile,edge,11,0
1096,2033,desktop,chrome,11,1
1053,2086,desktop,safari,21,0
1036,2057,tablet,firefox,13,0
1008,2051,tablet,safari,6,1
1081,2028,mobile,safari,21,0
1055,2034,desktop,safari,13,0
1058,2074,tablet,firefox,6,0
1084,2047,desktop,safari,8,0
1001,2032,desktop,edge,13,0
1060,2074,desktop,edge,20,0
1057,2072,tablet,firefox,16,0
1059,2077,desktop,edge,16,0
1039,2008,tablet,chrome,20,0
1035,2047,mobile,edge,12,0
1036,2066,mobile,safari,17,1
1078,2092,tablet,edge,18,0
1091,2082,desktop,chrome,16,0
1017,2035,mobile,chrome,5,0
1097,2095,mobile,chrome,11,0
1062,2070,tablet,safari,5,0
1021,2091,tablet,chrome,2,0
1010,2043,tablet,safari,14,0
1057,2081,tablet,chrome,2,1
1056,2059,tablet,safari,22,0
1076,2062,tablet,safari,14,0
1003,2004,tablet,safari,0,0
1085,2086,desktop,edge,20,0
1006,2085,desktop,chrome,2,0
1060,2089,desktop,safari,4,0
1053,2075,desktop,chrome,13,0
1087,2039,mobile,edge,3,0
1067,2018,desktop,firefox,21,0
1091,2046,mobile,chrome,8,0
1078,2064,mobile,chrome,17,0
1000,2066,mobile,edge,9,0
1054,2090,tablet,safari,7,1
1002,2017,mobile,chrome,12,1
1077,2049,mobile,firefox,1,1
1037,2029,mobile,edge,19,0
1000,2065,tablet,safari,19,0
1037,2004,desktop,chrome,6,1
1084,2092,desktop,chrome,10,1
1028,2096,mobile,edge,4,0
1004,2041,mobile,safari,17,0
1073,2083,desktop,safari,7,0
1091,2093,desktop,edge,9,1
1020,2004,desktop,chrome,1,0
1070,2049,desktop,chrome,2,1
1066,2084,mobile,safari,22,0
1046,2057,mobile,safari,4,0
1083,2078,mobile,firefox,15,0
1082,2083,desktop,firefox,9,0
1034,2007,tablet,firefox,10,0
1067,2030,desktop,safari,18,0
1068,2011,desktop,safari,15,0
1000,2020,tablet,safari,11,0
1067,2093,tablet,chrome,1,0
1011,2061,desktop,edge,10,0
1059,2090,tablet,safari,21,0
1026,2089,tablet,chrome,0,0
1055,2032,tablet,safari,23,1
1022,2025,desktop,edge,4,0
1024,2089,desktop,safari,20,0
1020,2099,tablet,chrome,13,0
1060,2039,mobile,safari,17,0
1062,2064,tablet,safari,6,1
1051,2058,tablet,safari,4,0
1087,2014,desktop,firefox,7,0
1024,2000,mobile,safari,20,0
1054,2010,tablet,chrome,14,0
1045,2054,mobile,chrome,4,0
1031,2001,desktop,chrome,12,1
1054,2064,mobile,safari,18,0
1095,2094,desktop,edge,1,0
1004,2043,tablet,chrome,4,0
1035,2015,desktop,firefox,4,0
1048,2021,mobile,edge,5,0
1057,2017,mobile,chrome,15,0
1038,2046,mobile,safari,1,0
1079,2080,tablet,firefox,4,0
1096,2029,mobile,chrome,14,1
1084,2009,mobile,firefox,0,0
1060,2098,mobile,edge,18,0
1008,2057,desktop,chrome,2,0
1005,2061,mobile,safari,18,0
1034,2084,desktop,firefox,14,0
1038,2079,mobile,chrome,2,0
1021,2005,desktop,edge,7,0
1040,2066,desktop,edge,14,0
1004,2040,tablet,chrome,0,1
1041,2042,tablet,edge,5,1
1086,2084,desktop,firefox,21,0
1080,2076,desktop,firefox,16,0
1075,2017,tablet,firefox,15,0
1086,2057,desktop,firefox,12,1
1079,2059,tablet,edge,0,1
1066,2087,tablet,chrome,2,0
1029,2026,mobile,edge,23,0
1056,2067,mobile,edge,5,0
1085,2021,tablet,chrome,19,1
1072,2023,tablet,chrome,20,1
1028,2039,desktop,safari,2,0
1036,2073,tablet,firefox,14,0
1086,2065,tablet,chrome,14,0
1012,2039,mobile,edge,10,0
1031,2005,tablet,firefox,21,1
1045,2017,desktop,firefox,5,1
1022,2080,tablet,edge,5,0
1044,2086,mobile,chrome,8,0
1016,2029,mobile,firefox,13,0
1084,2020,mobile,firefox,10,0
1065,2061,mobile,firefox,23,0
1005,2009,tablet,firefox,5,0
1017,2012,desktop,firefox,17,0
1093,2075,desktop,edge,19,0
1021,2008,desktop,chrome,14,0
1032,2067,tablet,chrome,21,0
1029,2038,tablet,firefox,8,0
1080,2023,tablet,firefox,10,0
1031,2033,desktop,firefox,1,0
1041,2060,tablet,edge,5,1
1077,2040,tablet,edge,22,0
1009,2004,mobile,safari,13,0
1035,2078,mobile,firefox,13,0
1033,2049,desktop,safari,23,0
1072,2003,mobile,safari,12,0
1027,2050,mobile,safari,4,0
1010,2051,mobile,chrome,8,0
1077,2038,tablet,safari,10,0
1038,2007,mobile,firefox,6,0
1046,2044,mobile,edge,1,0
1018,2087,mobile,firefox,23,0
1014,2027,tablet,edge,11,0
1027,2026,desktop,chrome,4,0
1023,2064,tablet,chrome,23,1
1071,2033,tablet,firefox,1,0
1008,2080,mobile,chrome,13,0
1046,2061,desktop,edge,6,0
1032,2061,mobile,chrome,4,0
1061,2037,mobile,safari,3,1
1096,2025,desktop,safari,9,1
1018,2023,desktop,chrome,15,0
1066,2038,tablet,firefox,5,0
1073,2020,desktop,safari,20,0
1039,2093,tablet,edge,5,0
1046,2046,tablet,firefox,8,0
1064,2047,mobile,chrome,0,1
1028,2012,mobile,firefox,15,0
1049,2002,mobile,firefox,16,0
1097,2031,desktop,firefox,12,0
1012,2034,desktop,firefox,5,1
1000,2018,tablet,chrome,1,0
1033,2013,tablet,chrome,7,0
1092,2047,tablet,safari,22,1
1047,2085,desktop,safari,21,1
1076,2080,tablet,edge,3,0
1047,2067,tablet,edge,8,0
1048,2044,desktop,safari,22,0
1063,2018,mobile,safari,6,0
1060,2063,desktop,firefox,20,0
1028,2065,tablet,safari,0,0
1038,2078,mobile,edge,13,1
1087,2065,desktop,safari,1,1
1025,2074,mobile,firefox,7,0
1016,2044,mobile,edge,10,0
1070,2086,tablet,chrome,4,1
1012,2073,desktop,safari,17,0
1068,2066,tablet,chrome,11,0
1025,2068,desktop,edge,20,0
1048,2002,desktop,safari,23,0
1066,2037,desktop,chrome,19,1
1006,2076,mobile,safari,18,0
1057,2041,mobile,chrome,4,1
1048,2082,tablet,chrome,6,0
1052,2039,desktop,edge,1,0
1064,2049,desktop,safari,16,0
1061,2034,mobile,chrome,12,0
1016,2023,desktop,safari,10,0
1042,2087,tablet,safari,4,1
1024,2016,desktop,firefox,12,0
1002,2039,desktop,edge,22,0
1078,2073,mobile,safari,12,1
1028,2065,desktop,safari,7,0
1031,2043,tablet,safari,10,0
1025,2022,tablet,edge,7,0
1015,2005,tablet,edge,9,0
1024,2065,tablet,safari,10,0
1053,2020,mobile,edge,0,0
1027,2034,desktop,firefox,6,1
1072,2028,mobile,edge,7,0
1055,2006,tablet,firefox,5,0
1064,2092,desktop,firefox,13,0
1092,2052,mobile,firefox,19,0
1085,2036,desktop,chrome,6,0
1079,2022,tablet,edge,2,0
1040,2096,tablet,safari,1,0
1050,2007,desktop,firefox,21,0
1070,2075,desktop,safari,17,0
1077,2047,tablet,firefox,21,0
1028,2009,mobile,safari,2,0
1082,2078,tablet,chrome,13,0
1018,2023,desktop,firefox,17,0
1065,2089,mobile,chrome,12,0
1040,2046,tablet,chrome,7,0
1044,2052,desktop,edge,3,0
1014,2038,desktop,safari,14,0
1002,2066,desktop,firefox,11,0
1010,2065,mobile,chrome,13,0
1052,2005,mobile,safari,19,0
1045,2020,mobile,edge,6,0
1029,2072,mobile,safari,23,0
1056,2073,desktop,safari,11,0
1017,2035,desktop,edge,8,0
1050,2002,mobile,edge,9,0
1047,2087,mobile,edge,7,0
1065,2085,desktop,chrome,19,0
1095,2077,tablet,safari,1,0
1007,2041,tablet,edge,15,0
1021,2044,desktop,safari,20,0
1005,2043,mobile,safari,22,0
1075,2090,mobile,chrome,17,0
1056,2032,desktop,safari,19,0
1035,2059,tablet,chrome,21,0
1078,2085,desktop,edge,23,1
1091,2092,desktop,edge,9,1
1056,2082,desktop,safari,5,0
1048,2082,mobile,chrome,5,0
1044,2069,mobile,chrome,21,0
1081,2082,mobile,firefox,19,0
1065,2076,tablet,firefox,12,0
1076,2025,desktop,edge,18,0
1044,2085,desktop,edge,16,0
1078,2020,tablet,firefox,1,0
1019,2099,mobile,chrome,17,0
1063,2001,desktop,safari,6,1
1092,2046,tablet,safari,13,1
1092,2029,mobile,chrome,21,0
1066,2026,mobile,edge,14,0
1082,2070,desktop,safari,7,0
1002,2019,mobile,chrome,8,0
1053,2049,tablet,safari,20,0
1077,2094,mobile,chrome,10,0
1063,2022,desktop,firefox,2,0
1039,2012,tablet,firefox,19,1
1058,2080,mobile,safari,13,0
1054,2003,mobile,safari,7,0
1061,2013,mobile,safari,2,0
1003,2019,tablet,safari,17,0
1059,2012,mobile,firefox,22,0
1074,2002,desktop,firefox,13,0
1094,2089,tablet,chrome,19,0
1095,2089,tablet,safari,7,1
1090,2081,mobile,firefox,16,0
1029,2095,tablet,edge,7,0
1001,2077,desktop,chrome,4,0
1061,2046,tablet,chrome,11,0
1048,2002,desktop,chrome,1,0
1008,2000,mobile,edge,16,0
1091,2089,tablet,edge,12,0
1030,2023,desktop,edge,21,1
1097,2034,mobile,firefox,13,0
1060,2013,desktop,edge,8,0
1078,2066,tablet,chrome,8,0
1047,2012,tablet,safari,8,0
1024,2046,desktop,chrome,19,0
1035,2049,mobile,chrome,5,0
1007,2077,mobile,firefox,11,0
1072,2084,mobile,chrome,9,0
1057,2025,mobile,firefox,21,0
1044,2002,desktop,firefox,4,0
1061,2050,tablet,safari,17,0
1038,2039,desktop,chrome,6,0
1095,2067,tablet,safari,12,0
1057,2035,tablet,safari,0,0
1080,2050,desktop,chrome,5,1
1098,2000,desktop,chrome,20,0
1082,2032,mobile,edge,20,0
1063,2006,tablet,edge,7,0
1043,2051,mobile,firefox,8,0
1028,2010,mobile,chrome,6,0
1058,2026,desktop,firefox,9,0
1070,2013,mobile,safari,7,0
1091,2085,mobile,safari,1,0
1008,2079,mobile,edge,17,0
1091,2045,desktop,firefox,14,0
1005,2075,mobile,chrome,23,0
1028,2009,mobile,chrome,5,0
1057,2023,desktop,edge,23,0
1016,2060,desktop,edge,13,0
1015,2017,desktop,firefox,21,0
1086,2085,tablet,edge,23,0
1094,2008,desktop,edge,17,0
1002,2016,tablet,edge,23,0
1020,2057,desktop,safari,2,0
1063,2012,desktop,firefox,0,0
1089,2049,desktop,chrome,22,0
1035,2005,tablet,chrome,0,0
1085,2084,mobile,firefox,13,0
1061,2050,desktop,edge,0,0
1041,2035,tablet,edge,0,1
1075,2070,desktop,chrome,3,1
1041,2099,mobile,safari,11,0
1060,2024,tablet,firefox,14,0
1012,2010,desktop,edge,3,0
1010,2043,desktop,safari,9,0
1053,2013,desktop,safari,10,0
1015,2028,mobile,edge,5,0
1007,2073,tablet,firefox,9,0
1058,2049,desktop,firefox,11,0
1056,2004,desktop,chrome,2,1
1039,2071,tablet,chrome,14,0
1058,2068,mobile,firefox,15,0
1001,2087,mobile,edge,9,0
1093,2056,mobile,firefox,21,0
1093,2025,mobile,chrome,22,0
1075,2005,mobile,chrome,10,0
1009,2015,desktop,chrome,15,1
1043,2059,desktop,firefox,16,0
1010,2099,desktop,firefox,13,0
1078,2011,tablet,edge,15,0
1079,2074,mobile,chrome,13,0
1080,2002,tablet,safari,5,0
1089,2062,mobile,safari,9,0
1001,2063,mobile,edge,16,0
1049,2061,tablet,edge,22,0
1011,2005,desktop,chrome,9,0
1089,2018,tablet,firefox,20,0
1022,2017,desktop,firefox,9,0
1017,2079,mobile,safari,13,0
1061,2086,desktop,chrome,19,0
1095,2042,mobile,safari,16,1
1061,2072,mobile,safari,8,0
1037,2002,desktop,chrome,14,0
1066,2071,mobile,edge,6,0
1037,2037,desktop,safari,1,1
1066,2067,tablet,edge,3,0
1093,2075,mobile,firefox,19,0
1060,2043,mobile,safari,23,0
1000,2094,tablet,chrome,17,0
1093,2088,mobile,edge,10,0
1044,2079,tablet,firefox,4,0
1095,2062,tablet,firefox,7,1
1027,2041,mobile,safari,21,1
1020,2063,tablet,firefox,19,0
1012,2053,tablet,chrome,4,1
1026,2077,tablet,safari,1,0
1099,2076,mobile,firefox,4,0
1006,2070,tablet,chrome,2,0
1021,2075,desktop,edge,11,0
1073,2036,desktop,edge,18,0
1052,2003,tablet,safari,6,1
1078,2001,desktop,chrome,18,0
1078,2098,mobile,firefox,3,0
1003,2043,tablet,safari,22,0
1095,2066,mobile,safari,13,0
1022,2067,desktop,firefox,18,0
1069,2075,desktop,chrome,17,0
1087,2082,desktop,firefox,6,1
1083,2073,desktop,edge,14,1
1083,2061,mobile,safari,20,0
1075,2000,tablet,edge,0,0
1032,2016,mobile,safari,11,0
1027,2015,tablet,firefox,23,0
1007,2008,desktop,chrome,18,0
1000,2052,desktop,firefox,22,1
1036,2072,desktop,edge,5,0
1062,2058,desktop,chrome,12,0
1021,2008,mobile,chrome,5,0
1069,2011,tablet,safari,12,0
1020,2040,tablet,chrome,14,0
1095,2014,desktop,safari,15,0
1034,2065,mobile,chrome,7,1
1078,2074,desktop,chrome,12,0
1004,2010,tablet,safari,12,0
1059,2007,tablet,chrome,19,0
1045,2054,mobile,firefox,19,0
1049,2095,tablet,chrome,11,0
1047,2005,mobile,edge,18,0
1005,2052,desktop,safari,16,0
1088,2019,desktop,safari,2,0
1055,2038,mobile,firefox,14,0
1058,2098,desktop,edge,16,1
1028,2071,mobile,chrome,5,0
1070,2033,desktop,firefox,23,0
1076,2056,desktop,chrome,18,0
1017,2018,tablet,firefox,11,0
1001,2070,tablet,safari,3,0
1007,2030,mobile,edge,20,0
1074,2081,desktop,safari,22,1
1096,2039,desktop,firefox,11,0
1053,2013,desktop,chrome,21,0
1037,2099,tablet,edge,1,0
1047,2080,mobile,chrome,6,0
1026,2036,mobile,safari,15,1
1019,2043,mobile,chrome,23,0
1011,2008,desktop,firefox,11,0
1042,2057,mobile,edge,15,0
1060,2019,tablet,edge,13,0
1030,2091,tablet,edge,0,0
1090,2049,mobile,firefox,21,0
1095,2019,desktop,chrome,8,0
1060,2035,tablet,edge,6,0
1073,2026,tablet,safari,4,0
1066,2071,desktop,safari,9,0
1090,2031,desktop,safari,9,0
1034,2000,mobile,safari,17,0
1094,2016,tablet,safari,6,0
1014,2008,tablet,firefox,17,0
1015,2083,mobile,chrome,12,0
1012,2044,mobile,firefox,10,0
1034,2095,tablet,safari,9,0
1074,2065,tablet,safari,21,0
1058,2031,desktop,edge,8,1
1020,2044,desktop,edge,14,0
1053,2008,tablet,chrome,13,0
1074,2029,tablet,chrome,2,0
1029,2083,desktop,chrome,23,0
1047,2037,mobile,firefox,13,0
1034,2059,mobile,edge,20,0
1085,2000,tablet,chrome,15,0
1037,2004,tablet,edge,22,0
1030,2062,desktop,edge,2,1
1077,2098,tablet,edge,7,0
1023,2035,mobile,edge,1,0
1048,2064,desktop,edge,23,0
1095,2077,desktop,edge,1,0
1099,2072,mobile,firefox,22,1
1031,2093,mobile,safari,17,0
1054,2023,desktop,edge,6,0
1078,2003,tablet,firefox,16,0
1057,2077,mobile,chrome,5,1
1098,2088,desktop,firefox,9,1
1002,2067,tablet,firefox,6,0
1079,2024,tablet,firefox,3,0
1068,2073,desktop,edge,10,0
1084,2098,mobile,chrome,15,0
1009,2006,tablet,firefox,16,0
1082,2012,mobile,chrome,5,0
1024,2067,desktop,firefox,19,1
1067,2042,mobile,edge,18,0
1060,2056,tablet,firefox,19,0
1028,2035,desktop,firefox,21,0
1018,2013,tablet,chrome,20,1
1042,2081,tablet,chrome,17,0
1065,2071,desktop,chrome,14,1
1073,2095,desktop,safari,1,0
1060,2026,mobile,chrome,18,0
1042,2036,desktop,firefox,5,0
1024,2086,mobile,safari,11,0
1019,2070,desktop,chrome,0,0
1047,2075,tablet,edge,22,1
1082,2024,mobile,chrome,23,0
1086,2066,desktop,edge,22,0
1023,2089,mobile,safari,10,0
1010,2003,mobile,edge,18,0
1097,2099,mobile,safari,21,0
1054,2078,tablet,edge,3,0
1027,2095,desktop,chrome,20,0
1068,2092,desktop,safari,18,0
1062,2073,mobile,firefox,20,0
1058,2084,desktop,firefox,5,0
1004,2015,tablet,firefox,7,0
1050,2018,mobile,chrome,21,0
1020,2028,tablet,firefox,8,1
1011,2050,tablet,safari,9,1
1049,2017,desktop,firefox,9,0
1003,2057,desktop,safari,9,0
1041,2043,mobile,firefox,3,0
1083,2015,tablet,edge,17,0
1037,2064,desktop,safari,11,0
1024,2001,mobile,firefox,10,0
1013,2055,mobile,firefox,15,0
1074,2078,desktop,firefox,18,0
1031,2027,tablet,safari,10,1
1010,2064,mobile,safari,22,0
1060,2004,desktop,firefox,3,0
1017,2021,mobile,edge,11,0
1026,2099,desktop,safari,16,1
1054,2012,mobile,safari,23,1
1053,2064,tablet,edge,12,0
1081,2015,mobile,chrome,3,0
1086,2085,desktop,edge,5,0
1074,2063,desktop,firefox,6,0
1020,2031,desktop,safari,7,0
1043,2079,tablet,safari,1,0
1004,2050,desktop,safari,8,0
1086,2078,desktop,safari,9,0
1040,2057,tablet,chrome,18,0
1058,2045,desktop,safari,0,0
1088,2051,desktop,safari,15,0
1053,2062,tablet,chrome,17,1
1073,2075,mobile,firefox,7,0
1021,2059,desktop,firefox,9,0
1082,2064,mobile,chrome,21,0
1064,2080,tablet,firefox,10,0
1063,2054,desktop,firefox,16,0
1070,2056,desktop,edge,6,0
1003,2091,tablet,edge,2,0
1064,2070,desktop,edge,6,0
1014,2072,mobile,chrome,5,1
1075,2085,mobile,safari,2,1
1021,2025,tablet,chrome,7,1
1085,2011,desktop,chrome,0,1
1046,2070,desktop,chrome,4,0
1080,2045,tablet,chrome,23,0
1092,2046,mobile,edge,18,1
1045,2078,mobile,chrome,12,0
1013,2037,tablet,edge,10,0
1049,2020,desktop,safari,21,0
1019,2013,mobile,firefox,10,0
1049,2001,desktop,edge,1,0
1032,2071,mobile,chrome,8,0
1058,2069,desktop,safari,1,0
1042,2032,mobile,chrome,20,0
1078,2005,desktop,safari,18,1
1011,2089,tablet,firefox,11,0
1039,2036,mobile,safari,8,0
1019,2013,tablet,safari,8,0
1093,2036,mobile,firefox,22,0
1037,2007,mobile,firefox,9,0
1002,2076,mobile,safari,4,1
1027,2012,desktop,chrome,8,0
1055,2039,mobile,edge,22,0
1089,2091,tablet,chrome,17,0
1093,2057,desktop,edge,9,0
1012,2017,desktop,firefox,16,0
1076,2056,mobile,chrome,9,0
1065,2082,desktop,firefox,13,0
1036,2037,mobile,safari,3,0
1048,2031,tablet,safari,9,0
1065,2085,desktop,chrome,23,0
1035,2065,desktop,firefox,21,0
1053,2076,tablet,chrome,17,0
1025,2086,tablet,chrome,4,1
1074,2024,mobile,edge,8,0
1071,2091,desktop,safari,5,0
1039,2057,tablet,chrome,15,0
1042,2074,desktop,safari,21,0
1021,2032,tablet,edge,22,0
1019,2087,desktop,firefox,15,0
1007,2065,tablet,chrome,10,0
1028,2029,desktop,safari,20,0
1039,2080,mobile,chrome,14,0
1089,2033,desktop,firefox,18,0
1029,2085,mobile,chrome,2,0
1080,2068,mobile,chrome,15,0
1083,2047,mobile,safari,20,0
1054,2039,desktop,firefox,19,0
1015,2050,desktop,edge,4,0
1045,2079,mobile,firefox,8,1
1061,2012,tablet,firefox,4,0
1006,2089,desktop,edge,3,0
1079,2030,desktop,chrome,12,0
1044,2038,desktop,safari,19,0
1058,2062,desktop,chrome,16,0
1055,2047,mobile,chrome,19,0
1047,2086,tablet,edge,11,0
1026,2047,tablet,edge,19,1
1052,2060,tablet,chrome,19,0
1086,2011,tablet,firefox,6,0
1087,2077,mobile,safari,0,0
1072,2055,desktop,firefox,15,0
1034,2017,desktop,chrome,6,0
1050,2026,mobile,chrome,1,0
1083,2027,desktop,safari,11,0
1036,2081,mobile,firefox,10,0
1080,2079,tablet,chrome,7,0
1094,2051,mobile,chrome,0,0
1056,2015,desktop,edge,2,0
1007,2076,desktop,safari,7,0
1078,2057,desktop,edge,7,0
1094,2092,tablet,edge,10,0
1093,2008,mobile,edge,20,0
1019,2025,mobile,chrome,4,0
1052,2027,desktop,firefox,7,0
1011,2076,mobile,edge,20,0
1048,2035,desktop,firefox,8,0
1016,2008,mobile,chrome,16,0
1063,2046,tablet,edge,4,0
1041,2077,tablet,chrome,18,0
1093,2050,mobile,edge,18,1
1028,2075,tablet,edge,1,1
1018,2056,tablet,chrome,18,0
1010,2031,tablet,safari,22,0
1097,2066,desktop,safari,14,0
1049,2056,mobile,firefox,7,0
1070,2053,mobile,firefox,23,1
1057,2015,desktop,chrome,7,0
1033,2061,desktop,chrome,0,0
1019,2083,tablet,chrome,13,0
1049,2095,mobile,safari,10,0
1087,2055,desktop,safari,6,0
1009,2022,tablet,edge,17,0
1031,2016,mobile,edge,14,0
1051,2079,tablet,chrome,9,0
1014,2037,mobile,chrome,3,1
1083,2071,tablet,firefox,20,0
1002,2082,mobile,safari,0,0
1036,2029,mobile,chrome,13,0
1039,2057,mobile,safari,19,0
1071,2097,mobile,chrome,19,1
1039,2077,tablet,edge,8,0
1055,2021,desktop,chrome,12,0
1022,2016,mobile,edge,16,0
1010,2014,mobile,firefox,23,0
1063,2047,mobile,firefox,19,0
1007,2031,mobile,firefox,3,0
1092,2076,tablet,chrome,4,0
1093,2084,desktop,firefox,17,0
1055,2039,desktop,chrome,16,0
1059,2096,desktop,safari,20,0
1009,2056,tablet,edge,6,0
1038,2057,desktop,safari,9,0
1027,2090,tablet,chrome,8,0
1048,2098,tablet,firefox,12,0
1035,2015,mobile,edge,17,0
1012,2027,tablet,firefox,11,0
1095,2097,desktop,safari,7,0
1035,2000,desktop,chrome,22,0
1025,2040,desktop,edge,17,0
1085,2047,mobile,edge,4,1
1003,2030,mobile,chrome,6,0
1094,2035,mobile,chrome,14,0
1081,2032,tablet,edge,2,0
1063,2032,desktop,safari,17,0
1037,2081,tablet,safari,5,0
1087,2022,tablet,firefox,5,0
1086,2059,desktop,edge,19,0
1021,2086,mobile,chrome,0,0
1001,2078,desktop,chrome,20,0
1030,2089,tablet,chrome,16,1
1010,2029,tablet,chrome,10,0
1091,2088,mobile,edge,23,1
1045,2044,tablet,safari,1,0
1095,2079,tablet,firefox,8,0
1061,2038,desktop,safari,18,1
1068,2044,mobile,firefox,5,0
1063,2077,desktop,chrome,6,1
1009,2080,desktop,chrome,3,0
1039,2011,desktop,edge,2,0
1023,2092,tablet,chrome,1,0
1098,2031,tablet,edge,9,0
1043,2055,mobile,edge,9,0
1059,2023,tablet,edge,16,0
1061,2012,mobile,chrome,15,1
1086,2019,desktop,chrome,0,0
1016,2078,desktop,safari,11,0
1064,2055,tablet,firefox,19,0
1094,2052,tablet,safari,19,0
1094,2067,mobile,chrome,9,0
1056,2053,tablet,firefox,0,0
1054,2033,tablet,edge,15,0
1052,2027,tablet,firefox,10,0
1055,2049,desktop,edge,3,0
1097,2001,tablet,chrome,2,0
1008,2093,tablet,firefox,12,1
1021,2025,desktop,edge,20,1
1012,2050,desktop,safari,14,0
1088,2046,desktop,safari,9,0
1047,2025,desktop,edge,5,0
1017,2083,tablet,safari,10,0
1075,2091,tablet,safari,0,1
1039,2083,tablet,firefox,19,0
1016,2074,mobile,safari,3,0
1014,2073,desktop,firefox,9,0
1014,2060,tablet,chrome,21,1
1078,2022,tablet,safari,14,0
1062,2036,tablet,chrome,0,0
1038,2040,desktop,safari,20,0
1012,2051,desktop,edge,14,0
1080,2082,desktop,edge,2,0
1031,2081,tablet,chrome,0,0
1008,2048,desktop,chrome,5,0
1039,2026,tablet,chrome,18,1
1019,2005,mobile,edge,3,1
1089,2073,desktop,chrome,11,0
1090,2065,desktop,edge,1,0
1084,2023,tablet,chrome,16,1
1081,2037,desktop,firefox,5,0
1076,2027,desktop,firefox,11,0
1079,2027,tablet,safari,14,1
1072,2065,tablet,firefox,16,0
1062,2060,tablet,chrome,0,0
1075,2045,mobile,firefox,13,0
1043,2068,tablet,firefox,22,0
1037,2074,desktop,chrome,1,0
1082,2073,mobile,firefox,3,0
1059,2042,tablet,chrome,19,0
1070,2058,mobile,firefox,1,0
1098,2001,mobile,chrome,21,0
1047,2014,desktop,edge,13,0
1017,2036,mobile,edge,17,0
1015,2070,tablet,safari,7,1
1054,2019,mobile,firefox,19,0
1038,2097,mobile,safari,0,0
1067,2034,desktop,chrome,15,1
1058,2033,desktop,edge,6,0
1088,2085,tablet,chrome,5,0
1095,2030,desktop,safari,21,1
